"Name","Location","Code Unit"
"Engine_Load_Multiplier","00111898","float 46.278999"
"Minimum_Port_Injection_Quantity","001118a4","float 2.28"
"PI_Ratio_Threshold_RPM","001118b8","float 3200.0"
"PI_Ratio_Thresholds_Load","001118bc","float 0.6"
"PI_Ratio_Thresholds","001118c0","float[2] "
"Fuel_Injection_Ratio_ECT_Threshold_A","001118d4","float[2] "
"Fuel_Injection_Ratio_ECT_Threshold_B","001118e4","float[2] "
"CL_Fueling_Target_Comp_ECT_Disable","00111ad8","float 200.0"
"AF_Learning_1_Limits","00111ba0","float[2] "
"Min_Active_Primary_Open_Loop_Enrichment","00111d54","float 0.02"
"Hotstart_High_Enrichment_Activation_ECT","00111db8","float 200.0"
"Hotstart_High_Enrichment_Activation_IAT","00111dbc","float 200.0"
"Hotstart_Low_Enrichment_Activation_Threshold_ECT","00111dc0","float 200.0"
"Initial_Hotstart_Enrichment_High","00111dc8","float 0.0"
"Initial_Hotstart_Enrichment_Low","00111dcc","float 0.0"
"Hotstart_Minimum_Enrichment_During_Delay_and_Runtime","00111dd8","float 0.059999999"
"Hotstart_Enrichment_Decay_Step","00111ddc","float 0.004"
"Maximum_Non-idle_Hotstart_Enrichment_Post_Delay","00111de0","float 0.0"
"Low_Pulse_Width_Fuel_Injector_Comp_Maximum_RPM","00111f78","float 10000.0"
"Low_Pulse_Width_Fuel_Injector_Comp_Maximum_IPW","00111f7c","float 10000.0"
"Overrun_Enrich_RPM_Delta_Activation","00111fa8","float -10000.0"
"Overrun_Initial_Injector_Enrichment_PW","00111fac","undefined4 00000000h"
"Minimum_Tip_In_Enrichment_Activation_Throttle","00111fb4","float 1.5"
"Throttle_Tip_In_Enrichment_Comp_D_ECT_Activation","00111fbc","float 1.0"
"Minimum_Tip_In_Enrichment_Activation","00111fc0","float 600.0"
"Overrun_Fueling_Cut_Counter_RPM_Threshold","00112040","float[5] "
"Rev_Limit_A_on_above","00112060","float[2] "
"Rev_Limit_A","00112060","float[2] "
"Rev_Limit_A_off_below","00112064","float 7100.0 (float[2][1])"
"Rev_Limit_B_off_below","00112068","float[2] "
"Rev_Limit_B","00112068","float[2] "
"Rev_Limit_B_on_above","0011206c","float 7400.0 (float[2][1])"
"Rev_Limit_Fuel_Resume_MP","00112070","float 1000.0"
"Speed_Limiter_Off_Below","00112074","float[2] "
"Speed_Limiter","00112074","float[2] "
"Speed_Limiter_On_Above","00112078","float 1002.0 (float[2][1])"
"Throttle_ECT_xaxis","001122d8","float[16] "
"DiPi_FLOAT_ARRAY_0011275c","0011275c","float[3] "
"DiPi_FLOAT_ARRAY_00112768","00112768","float[3] "
"Low_Pulse_Width_Fuel_Injector_Comp_xaxis","00112f00","float[8] "
"Low_Pulse_Width_Fuel_Injector_Comp_data","00112f20","db[8] "
"AF_Learning_1_Airflow_A_data","00114ea4","float[5] "
"AF_Learning_1_Airflow_B_data","00114ecc","float[5] "
"Injector_Latency_xaxis","00117ed4","float[5] "
"Injector_Latency_yaxis","00117ee8","float[3] "
"Injector_Latency_data","00117ef4","ushort[5][3] "
"Feedback_Correction_Negative_Advance_Delay","0011c2c0","undefined2 007Dh"
"Fine_Correction_Advance_Delay","0011c2d0","undefined2 007Dh"
"Base_Timing_Idle_Vehicle_Speed_Threshold","0011c3c0","float 4.0"
"Transient_Ignition_Retard_ECT_Threshold","0011c5bc","float 70.0"
"Transient_Ignition_Retard_RPM_Threshold","0011c5c0","float 10000.0"
"Transient_Ignition_Retard_TPS_Angle_Threshold","0011c5c4","float 0.0"
"Transient_Ignition_Retard_Engine_Load_Threshold","0011c5c8","float 0.05"
"Timing_Compensation_Maximum_RPM_Per_Cylinder","0011c5e8","float 10000.0"
"Timing_Compensation_Minimum_Load_Per_Cylinder","0011c5ec","float 0.55"
"Timing_Compensation_Minimum_Coolant_Temp_Per_Cylinder","0011c5f0","float 60.0"
"Feedback_Correction_Minimum_Load","0011c5f4","float[2] "
"Feedback_Correction_Range_RPM","0011c5fc","float[4] "
"Feedback_Correction_Retard_Limit","0011c618","undefined4 40A00000h"
"Feedback_Correction_Retard_Value","0011c61c","undefined4 3F866666h"
"Feedback_Correction_Negative_Advance_Value","0011c620","undefined4 3EB33333h"
"Rough_Correction_Range_RPM","0011c70c","float[4] "
"Rough_Correction_Range_Load","0011c71c","float[4] "
"Rough_Correction_Min_KC_Advance","0011c72c","float 0.0"
"IAM_Advance_Multiplier_Initial","0011c730","float 0.69999999"
"Fine_Correction_Rows_RPM","0011c75c","float[6] "
"Fine_Correction_Cols_Load","0011c778","float[4] "
"Fine_Correction_Advance_Limit","0011c790","float 3.5"
"Fine_Correction_Advance_Value","0011c794","float 0.34999999"
"Fine_Correction_Retard_Value","0011c798","float 1.05"
"Fine_Correction_Retard_Limit","0011c7b4","float -5.0"
"Fine_Correction_Range_RPM","0011c7c0","float[4] "
"Fine_Correction_Range_Load","0011c7d0","float[4] "
"2dmtable_Gears_Unknown_1_xaxis","0011d148","float[8] "
"2dmtable_Gears_Unknown_6b_data","0011d320","db[8] "
"Timing_Compensation_Per_Cylinder_B_data","0011f134","db[16][6] "
"Desired_Overrun_Mass_Airflow_A_data","0012233c","ushort[21][16] "
"Desired_Overrun_Mass_Airflow_B_data","00122688","ushort[21][16] "
"ECUID_3","00124740","ds \"ZA1JS10C\""
"EFNID","00124750","ds \"LFJXV02.0AJM\""
"CEL_array","001248e0","cel[226] "
"CEL_P030x_A","001248e0","cel[226] "
"CEL_P030x_B","001248ec","bool TRUE (cel.enabled)"
"CEL_P0335","001248f8","bool TRUE (cel.enabled)"
"CEL_P0336","00124904","bool TRUE (cel.enabled)"
"CEL_P0604","00124910","bool TRUE (cel.enabled)"
"CEL_P0102","0012491c","bool TRUE (cel.enabled)"
"CEL_P0103","00124928","bool TRUE (cel.enabled)"
"CEL_P0333","0012494c","bool TRUE (cel.enabled)"
"CEL_P0327","00124958","bool TRUE (cel.enabled)"
"CEL_P0328","00124964","bool TRUE (cel.enabled)"
"CEL_P0122","00124970","bool TRUE (cel.enabled)"
"CEL_P0123","0012497c","bool TRUE (cel.enabled)"
"CEL_P0117","00124988","bool TRUE (cel.enabled)"
"CEL_P0118","00124994","bool TRUE (cel.enabled)"
"CEL_P0125","001249a0","bool TRUE (cel.enabled)"
"CEL_P0462","001249ac","bool TRUE (cel.enabled)"
"CEL_P0463","001249b8","bool TRUE (cel.enabled)"
"CEL_P0461","001249c4","bool TRUE (cel.enabled)"
"CEL_P0851","001249d0","bool TRUE (cel.enabled)"
"CEL_P0852","001249dc","bool TRUE (cel.enabled)"
"CEL_P2158","001249e8","bool TRUE (cel.enabled)"
"CEL_P2270","001249f4","bool TRUE (cel.enabled)"
"CEL_P2271","00124a00","bool TRUE (cel.enabled)"
"CEL_P2530","00124a0c","bool TRUE (cel.enabled)"
"CEL_P0071","00124a18","bool TRUE (cel.enabled)"
"CEL_P0073","00124a24","bool TRUE (cel.enabled)"
"CEL_P0072","00124a30","bool TRUE (cel.enabled)"
"CEL_P0685","00124a3c","bool TRUE (cel.enabled)"
"CEL_P0506","00124a48","bool TRUE (cel.enabled)"
"CEL_P0507","00124a54","bool TRUE (cel.enabled)"
"CEL_P0011","00124a60","bool TRUE (cel.enabled)"
"CEL_P0021","00124a6c","bool TRUE (cel.enabled)"
"CEL_P0458","00124a78","bool TRUE (cel.enabled)"
"CEL_P0459","00124a84","bool TRUE (cel.enabled)"
"CEL_P0141","00124a90","bool TRUE (cel.enabled)"
"CEL_P0133","00124a9c","bool FALSE (cel.enabled)"
"CEL_P0420","00124aa8","bool TRUE (cel.enabled)"
"CEL_P0456","00124ab4","bool TRUE (cel.enabled)"
"CEL_P119E","00124ac0","bool TRUE (cel.enabled)"
"CEL_P0171","00124acc","bool TRUE (cel.enabled)"
"CEL_P0172","00124ad8","bool TRUE (cel.enabled)"
"CEL_P0137","00124ae4","bool TRUE (cel.enabled)"
"CEL_P0131","00124af0","bool TRUE (cel.enabled)"
"CEL_P0132","00124afc","bool TRUE (cel.enabled)"
"CEL_P0138","00124b08","bool TRUE (cel.enabled)"
"CEL_P0112","00124b14","bool TRUE (cel.enabled)"
"CEL_P0113","00124b20","bool TRUE (cel.enabled)"
"CEL_P0111","00124b2c","bool TRUE (cel.enabled)"
"CEL_P0038","00124b38","bool TRUE (cel.enabled)"
"CEL_P0032","00124b44","bool TRUE (cel.enabled)"
"CEL_P0037","00124b50","bool TRUE (cel.enabled)"
"CEL_P0031","00124b5c","bool TRUE (cel.enabled)"
"CEL_P0107","00124b68","bool TRUE (cel.enabled)"
"CEL_P0108","00124b74","bool TRUE (cel.enabled)"
"CEL_P0128","00124b80","bool TRUE (cel.enabled)"
"CEL_P0562","00124b8c","bool TRUE (cel.enabled)"
"CEL_P0563","00124b98","bool TRUE (cel.enabled)"
"CEL_P0230","00124ba4","bool TRUE (cel.enabled)"
"CEL_P0068","00124bb0","bool TRUE (cel.enabled)"
"CEL_P0101","00124bbc","bool TRUE (cel.enabled)"
"CEL_P0134","00124bc8","bool TRUE (cel.enabled)"
"CEL_P0030","00124bd4","bool TRUE (cel.enabled)"
"CEL_P2109","00124be0","bool TRUE (cel.enabled)"
"CEL_P0222","00124bec","bool TRUE (cel.enabled)"
"CEL_P0223","00124bf8","bool TRUE (cel.enabled)"
"CEL_P1160","00124c04","bool TRUE (cel.enabled)"
"CEL_P2102","00124c10","bool TRUE (cel.enabled)"
"CEL_P2103","00124c1c","bool TRUE (cel.enabled)"
"CEL_P2101","00124c28","bool TRUE (cel.enabled)"
"CEL_P2096","00124c34","bool TRUE (cel.enabled)"
"CEL_P2138","00124c40","bool TRUE (cel.enabled)"
"CEL_P2127","00124c4c","bool TRUE (cel.enabled)"
"CEL_P2128","00124c58","bool TRUE (cel.enabled)"
"CEL_P2122","00124c64","bool TRUE (cel.enabled)"
"CEL_P2123","00124c70","bool TRUE (cel.enabled)"
"CEL_P2135","00124c7c","bool TRUE (cel.enabled)"
"CEL_P2097","00124c88","bool TRUE (cel.enabled)"
"CEL_P0390","00124c94","bool TRUE (cel.enabled)"
"CEL_P0365","00124ca0","bool TRUE (cel.enabled)"
"CEL_P0345","00124cac","bool TRUE (cel.enabled)"
"CEL_P0340","00124cb8","bool TRUE (cel.enabled)"
"CEL_P0605","00124cc4","bool TRUE (cel.enabled)"
"CEL_P0197","00124cd0","bool TRUE (cel.enabled)"
"CEL_P0700","00124cdc","bool TRUE (cel.enabled)"
"CEL_P0196","00124ce8","bool TRUE (cel.enabled)"
"CEL_P0198","00124cf4","bool TRUE (cel.enabled)"
"CEL_P1532","00124d00","bool FALSE (cel.enabled)"
"CEL_P1531","00124d0c","bool FALSE (cel.enabled)"
"CEL_P1530","00124d18","bool FALSE (cel.enabled)"
"CEL_P0517","00124d24","bool FALSE (cel.enabled)"
"CEL_P0516","00124d30","bool FALSE (cel.enabled)"
"CEL_P119F","00124d3c","bool TRUE (cel.enabled)"
"CEL_P0140","00124d48","bool FALSE (cel.enabled)"
"CEL_P0018","00124d54","bool TRUE (cel.enabled)"
"CEL_P0016","00124d60","bool TRUE (cel.enabled)"
"CEL_P0024","00124d6c","bool TRUE (cel.enabled)"
"CEL_P0014","00124d78","bool TRUE (cel.enabled)"
"CEL_P050E","00124d84","bool TRUE (cel.enabled)"
"CEL_P0019","00124d90","bool TRUE (cel.enabled)"
"CEL_P0017","00124d9c","bool TRUE (cel.enabled)"
"CEL_P0201","00124da8","bool TRUE (cel.enabled)"
"CEL_P0204","00124db4","bool TRUE (cel.enabled)"
"CEL_P0203","00124dc0","bool TRUE (cel.enabled)"
"CEL_P0202","00124dcc","bool TRUE (cel.enabled)"
"CEL_P9572","00124dd8","bool TRUE (cel.enabled)"
"CEL_P9571","00124de4","bool TRUE (cel.enabled)"
"CEL_U0402","00124df0","bool TRUE (cel.enabled)"
"CEL_U0101","00124dfc","bool TRUE (cel.enabled)"
"CEL_U0416","00124e08","bool TRUE (cel.enabled)"
"CEL_U0122","00124e14","bool TRUE (cel.enabled)"
"CEL_U0073","00124e20","bool TRUE (cel.enabled)"
"CEL_P050B","00124e2c","bool TRUE (cel.enabled)"
"CEL_P050A","00124e38","bool TRUE (cel.enabled)"
"CEL_P2610","00124e44","bool TRUE (cel.enabled)"
"CEL_P2420","00124e50","bool TRUE (cel.enabled)"
"CEL_P2419","00124e5c","bool TRUE (cel.enabled)"
"CEL_P2401","00124e68","bool TRUE (cel.enabled)"
"CEL_P0453","00124e74","bool TRUE (cel.enabled)"
"CEL_P0452","00124e80","bool TRUE (cel.enabled)"
"CEL_P015B","00124e8c","bool TRUE (cel.enabled)"
"CEL_P015A","00124e98","bool TRUE (cel.enabled)"
"CEL_P014D","00124ea4","bool TRUE (cel.enabled)"
"CEL_P014C","00124eb0","bool TRUE (cel.enabled)"
"CEL_P1451","00124ebc","bool TRUE (cel.enabled)"
"CEL_P1449","00124ec8","bool TRUE (cel.enabled)"
"CEL_P0455","00124ed4","bool TRUE (cel.enabled)"
"CEL_P0451","00124ee0","bool TRUE (cel.enabled)"
"CEL_P0441","00124eec","bool TRUE (cel.enabled)"
"CEL_P219A","00124ef8","bool TRUE (cel.enabled)"
"CEL_P2404","00124f04","bool TRUE (cel.enabled)"
"CEL_P2402","00124f10","bool TRUE (cel.enabled)"
"CEL_P013F","00124f1c","bool TRUE (cel.enabled)"
"CEL_P013E","00124f28","bool TRUE (cel.enabled)"
"CEL_P013B","00124f34","bool TRUE (cel.enabled)"
"CEL_P013A","00124f40","bool TRUE (cel.enabled)"
"CEL_U0423","00124f4c","bool TRUE (cel.enabled)"
"CEL_U0155","00124f58","bool TRUE (cel.enabled)"
"CEL_P0354","00124f64","bool TRUE (cel.enabled)"
"CEL_P0353","00124f70","bool TRUE (cel.enabled)"
"CEL_P0352","00124f7c","bool TRUE (cel.enabled)"
"CEL_P0351","00124f88","bool TRUE (cel.enabled)"
"CEL_P000A","00124f94","bool TRUE (cel.enabled)"
"CEL_P000B","00124fa0","bool TRUE (cel.enabled)"
"CEL_P000C","00124fac","bool TRUE (cel.enabled)"
"CEL_P000D","00124fb8","bool TRUE (cel.enabled)"
"CEL_P0512","00124fc4","bool TRUE (cel.enabled)"
"CEL_P0616","00124fd0","bool TRUE (cel.enabled)"
"CEL_P0617","00124fdc","bool TRUE (cel.enabled)"
"CEL_P2195","00124fe8","bool TRUE (cel.enabled)"
"CEL_P2196","00124ff4","bool TRUE (cel.enabled)"
"CEL_P0560","00125000","bool TRUE (cel.enabled)"
"CEL_P0116","0012500c","bool TRUE (cel.enabled)"
"CEL_P081A","00125018","bool TRUE (cel.enabled)"
"CEL_P062F","00125024","bool TRUE (cel.enabled)"
"CEL_P060B","00125030","bool TRUE (cel.enabled)"
"CEL_P060A","0012503c","bool TRUE (cel.enabled)"
"CEL_P9578","00125048","bool TRUE (cel.enabled)"
"CEL_P0606","00125054","bool TRUE (cel.enabled)"
"CEL_P2119","00125060","bool TRUE (cel.enabled)"
"CEL_P0391","0012506c","bool TRUE (cel.enabled)"
"CEL_P0366","00125078","bool TRUE (cel.enabled)"
"CEL_P0346","00125084","bool TRUE (cel.enabled)"
"CEL_P0341","00125090","bool TRUE (cel.enabled)"
"CEL_P0087","0012509c","bool TRUE (cel.enabled)"
"CEL_P0088","001250a8","bool TRUE (cel.enabled)"
"CEL_P062D","001250b4","bool TRUE (cel.enabled)"
"CEL_P1261","001250c0","bool TRUE (cel.enabled)"
"CEL_P1262","001250cc","bool TRUE (cel.enabled)"
"CEL_P1263","001250d8","bool TRUE (cel.enabled)"
"CEL_P1264","001250e4","bool TRUE (cel.enabled)"
"CEL_P0192","001250f0","bool TRUE (cel.enabled)"
"CEL_P0193","001250fc","bool TRUE (cel.enabled)"
"CEL_P1235","00125108","bool TRUE (cel.enabled)"
"CEL_P117B","00125114","bool TRUE (cel.enabled)"
"CEL_P1170","00125120","bool TRUE (cel.enabled)"
"CEL_P1603","0012512c","bool TRUE (cel.enabled)"
"CEL_P1604","00125138","bool TRUE (cel.enabled)"
"CEL_P1109","00125144","bool TRUE (cel.enabled)"
"CEL_P0010","00125150","bool TRUE (cel.enabled)"
"CEL_P0020","0012515c","bool TRUE (cel.enabled)"
"CEL_P0013","00125168","bool TRUE (cel.enabled)"
"CEL_P0023","00125174","bool TRUE (cel.enabled)"
"CEL_P0191","00125180","bool TRUE (cel.enabled)"
"Radiator_Fan_Modes_A","001253e0","float[4] "
"Radiator_Fan_Modes_B","001253f0","float[4] "
"Radiator_Fan_Modes_Veh_Speed","00125400","float[6] "
"CEL_P0108_delay","00125459","undefined1 1Fh"
"CEL_P0107_delay","0012545a","undefined1 1Fh"
"Manifold_Pressure_Sensor_CEL_Delays","0012545b","undefined1 08h"
"CEL_P0113_delay","0012545b","undefined1 08h"
"CEL_P0112_delay","0012545c","undefined1 08h"
"CEL_P0118_delay","0012545d","undefined1 08h"
"CEL_P0117_delay","0012545e","undefined1 08h"
"MAF_Voltage_Max","001254fe","ushort F1D1h"
"MAF_Voltage_Min","00125500","ushort 681h"
"Manifold_Pressure_Sensor_Scaling_A","0012552c","float[2] "
"Knock_Sensor_Calibration_xaxis","00126788","float[87] "
"Knock_Sensor_Calibration_yaxis","001268e4","ushort[87] "
"Maybe_Intake_Temp_Sensor_Scaling_yaxis","00126a74","float[30] "
"Maybe_Maf_yaxis","00126f2c","float[54] "
"MAF_Sensor_Scaling_yaxis","00126f2c","float[54] "
"Maybe_Maf_data","00127004","float[54] "
"ECUID","001291e8","db[8] "
"Exhaust_Duty_Unknown_","00129570","float 73.0"
"Exhaust_Duty_Unknown_","00129574","float 105.0"
"Exhaust_Duty_Unknown_15","0012957c","float 90.0"
"AVCS_Intake_Unknown_Adj_H","00129610","float[4] "
"AVCS_Base_Normal_Safe_Hysteresis","00129620","float 0.4"
"AVCS_Advance_Max","00129650","float 24.0"
"Exhaust_Duty_Unknown_12","00129654","float 41.101963"
"Exhaust_Duty_Unknown_9","00129658","float 41.101963"
"TODO_FLOAT_129670","00129670","float 0.0"
"TODO_FLOAT_1296e8","001296e8","float 29.400036"
"TODO_FLOAT_1296ec","001296ec","float 29.400036"
"TODO_FLOAT_1296f0","001296f0","float 29.400036"
"TODO_FLOAT_1296f4","001296f4","float 29.400036"
"Exhaust_Duty_Unknown_9","0012972c","float 10.468789"
"Exhaust_Duty_Unknown_12","00129730","float 10.468789"
"Exhaust_Duty_Unknown_8","0012979c","float 27.535"
"Exhaust_Duty_Unknown_11","001297a0","float 45.93"
"Exhaust_Duty_Unknown_10","001297a4","float 29.4"
"Exhaust_Duty_Unknown_14","001297a8","float 40.93"
"Exhaust_Duty_Unknown_13","001297ac","float 29.4"
"Idle_Throttle_Target_For_Airflow_xaxis","0013c668","float[34] "
"Idle_Throttle_Target_For_Airflow_yaxis","0013c6f0","float[34] "
"ENGINE_cel_kindA","fff810c4","undefined1 ??"
"engine_cel_kindB","fff810c6","undefined1 ??"
"engine_cel_kindC","fff810c8","undefined1 ??"
"engine_cel_kindD","fff810ca","undefined1 ??"
"ENGINE_LTFT_unk_array_1460","fff81460","float[2] ??"
"ENGINE_LTFT_array_A","fff81468","uint_float[10] ??"
"ENGINE_LTFT_array_B","fff814bc","uint_float[4] ??"
"ENGINE_af_learning_3","fff814ec","float ??"
"ENGINE_iam","fff815cc","float[2] ??"
"ENGINE_iam_adj","fff815d4","float[2] ??"
"ENGINE_iam_unk","fff815dc","vec8 "
"Knock_Array_FLKC_A","fff815e0","float[35][2] ??"
"Knock_Array_FLKC_B","fff816f8","short[35] ??"
"ENGINE_ambpress_raw","fff81a89","db ??"
"ENGINE_maf_root_maybe","fff843a0","?? ??"
"ENGINE_5V_sensor_1_v","fff843a0","?? ??"
"ENGINE_5V_sensor_2_v","fff843a2","?? ??"
"ENGINE_5V_sensor_3_v","fff843a4","?? ??"
"ENGINE_5V_sensor_4_v","fff843a6","?? ??"
"ENGINE_5V_sensor_5_v","fff843a8","?? ??"
"ENGINE_5V_sensor_6_v","fff843aa","?? ??"
"ENGINE_5V_sensor_7_v","fff843ac","?? ??"
"ENGINE_maf_v","fff843ac","?? ??"
"ENGINE_5V_sensor_8_v","fff843ae","?? ??"
"ENGINE_5V_sensor_9_v","fff843b0","?? ??"
"ENGINE_5V_sensor_10_v","fff843b2","?? ??"
"ENGINE_5V_sensor_11_v","fff843b4","?? ??"
"ENGINE_5V_sensor_12_v","fff843b6","?? ??"
"ENGINE_map","fff87bc0","undefined4 ??"
"ENGINE_iat","fff87bc4","float ??"
"ENGINE_ect","fff87bc8","undefined4 ??"
"ENGINE_battvolt","fff87bcc","float ??"
"ENGINE_maf_raw","fff87bd0","undefined4 ??"
"ENGINE_oiltemp","fff87bd4","undefined4 ??"
"ENGINE_Port_Injector_PW","fff886c4","undefined4 ??"
"ENGINE_Port_Injector_PW_Ram","fff886d4","undefined4 ??"
"ENGINE_Direct_Injector_PW_Ram","fff886d8","float[4] ??"
"Port_Injector_PW_Ram_86ec","fff886ec","float ??"
"Direct_Injector_PW_Ram_86f0","fff886f0","float[4] ??"
"ENGINE_port_injection_mrp_comp_870c","fff8870c","float ??"
"CALC_fueling_per_cyl_875c","fff8875c","float[4] ??"
"CLUSTER_fuel_mpg_8790","fff88790","db ??"
"ENGINE_calc_torque_A_87e8","fff887e8","float ??"
"ENGINE_calc_torque_B_87ec","fff887ec","float ??"
"ENGINE_calculated_torque","fff887f0","float ??"
"ENGINE_fuel_mpg","fff887fc","undefined4 ??"
"ENGINE_gear_shift_load_rpm_calc","fff88870","float ??"
"GEAR_load_adj_A_fff88874","fff88874","float ??"
"GEAR_load_adj_A-B_fff88878","fff88878","float ??"
"GEAR_load_adj_B_fff8887c","fff8887c","float ??"
"GEAR_USHORT_8894","fff88894","ushort ??"
"GEAR_BOOL_88a4","fff888a4","bool ??"
"ENGINE_gear_shift_indicator","fff888b7","bool ??"
"GEAR_BOOL_88c1","fff888c1","bool ??"
"CEL_U0155_ifTRUE_1_88dc","fff888dc","bool ??"
"RES_calculated_torque_A","fff888e8","float ??"
"RES_calculated_torque_B","fff888ec","float ??"
"ENGINE_gear_shift_speed_calc","fff888f4","float ??"
"ENGINE_gear_shift_rpm_calc","fff888f8","float ??"
"GEAR_BOOL_890c","fff8890c","bool ??"
"ENGINE_gear_890e","fff8890e","ENGINE_gear ??"
"GEAR_load_adj_A_result_fff88910","fff88910","float ??"
"GEAR_load_adj_B_result_fff88914","fff88914","float ??"
"CAN_0x3d7_AmbientTemp_FLOAT_fff88994","fff88994","float ??"
"CAN_0x3D7_fff88998","fff88998","int ??"
"CEL_U0155_ifTRUE_89a8","fff889a8","db ??"
"ENGINE_AmbientTemp_89ae","fff889ae","ushort ??"
"CAN_0x3D7_fff889b8","fff889b8","db ??"
"CEL_U0073_U0155_8a58","fff88a58","short ??"
"CEL_U0155_ifTRUE_8a5a","fff88a5a","bool ??"
"CEL_U0155_BOOL_fff88ed0","fff88ed0","bool ??"
"ENGINE_map_maybe_8f18","fff88f18","float ??"
"ENGINE_mrp","fff88f1c","float ??"
"ENGINE_throttle","fff88fd4","undefined4 ??"
"ENGINE_tipin","fff88fdc","float ??"
"RES_cylinder_fill_percentage_lookup","fff88ff4","undefined4 ??"
"ENGINE_ect_array","fff89048","float[4] ??"
"Knock_IAT_fff8905c","fff8905c","float ??"
"ENGINE_maf","fff890d4","float ??"
"ENGINE_load","fff89108","float ??"
"BYTE_counter_fff8913c","fff8913c","db ??"
"ENGINE_intake_ocv_current_right","fff89168","undefined4 ??"
"ENGINE_intake_ocv_current_left","fff89174","undefined4 ??"
"ENGINE_exhaust_ocv_current_right","fff89184","float ??"
"ENGINE_exhaust_ocv_current_left","fff89190","float ??"
"ENGINE_accel","fff891ec","undefined4 ??"
"ENGINE_afr","fff892ec","float ??"
"ENGINE_fuelpress","fff89324","undefined4 ??"
"ENGINE_fuel_pressure_mpa","fff89334","undefined4 ??"
"ENGINE_in_neutral","fff89351","bool ??"
"ENGINE_defogger","fff8935b","undefined1 ??"
"ENGINE_speed","fff8938c","float ??"
"ENGINE_rpm","fff893b4","float ??"
"ENGINE_gear","fff895c1","ENGINE_gear ??"
"ENGINE_gear_95c2","fff895c2","ENGINE_gear ??"
"ENGINE_gear_95c3","fff895c3","ENGINE_gear ??"
"ENGINE_load_9794","fff89794","float ??"
"ENGINE_gdi_firing_angle_per_cyl_map_rpm_comp","fff89f34","float ??"
"float","fff89f40","undefined4 ??"
"ENGINE_gdi_firing_angle_per_cyl_comp_9f4c","fff89f4c","float[4] ??"
"CALC_fueling_ipw_A_9f68","fff89f68","undefined4 ??"
"CALC_fueling_ipw_B_9f6c","fff89f6c","undefined4 ??"
"CALC_fueling_ipw_C_9f70","fff89f70","undefined4 ??"
"CALC_fueling_ipw_D_9f74","fff89f74","undefined4 ??"
"BOOL_accel_above_9f8f","fff89f8f","bool ??"
"BOOL_avcs_in_l_above_9f91","fff89f91","bool ??"
"BOOL_avcs_in_r_above_9f92","fff89f92","bool ??"
"BOOL_avcs_ex_l_above_9f93","fff89f93","bool ??"
"BOOL_avcs_ex_r_above_9f94","fff89f94","bool ??"
"ENGINE_gdi_firing_angle_cylA","fff89fa4","float[4] ??"
"ENGINE_gdi_firing_angle_per_cyl","fff89fa4","float[4] ??"
"ENGINE_gdi_firing_angle_cylB","fff89fa8","float ?? (float[4][1])"
"ENGINE_gdi_firing_angle_cylC","fff89fac","float ?? (float[4][2])"
"ENGINE_gdi_firing_angle_cylD","fff89fb0","float ?? (float[4][3])"
"CALC_gdi_firing_angle_base_a1c8","fff89fb4","float ??"
"ENGINE_gdi_firing_angle_per_cyl_9fb8","fff89fb8","float[4] ??"
"ENGINE_gdi_firing_angle","fff89fc8","undefined4 ??"
"ENGINE_gdi_firing_angle_9fcc","fff89fcc","undefined4 ??"
"CALC_engine_angle_A_9fd0","fff89fd0","undefined4 ??"
"CALC_engine_angle_B_9fd4","fff89fd4","undefined4 ??"
"CALC_engine_angle_C_9fd8","fff89fd8","undefined4 ??"
"CALC_engine_angle_D_9fdc","fff89fdc","undefined4 ??"
"CALC_DiPi_Fueling_clftu_iarlael_a090","fff8a090","float ??"
"ENGINE_final_fueling_base","fff8a090","float ??"
"CALC_DiPi_Fueling_clftu_iarlael_a094","fff8a094","float ??"
"CALC_DiPi_Fueling_clftu_iarlael_a098","fff8a098","float ??"
"CALC_DiPi_Fueling_clftu_iarlael_a09c","fff8a09c","float ??"
"CALC_DiPi_Fueling_clftu_iarlael_a0a0","fff8a0a0","float ??"
"ENGINE_fueling_port_ipw_comp","fff8a0a4","float ??"
"ENGINE_fueling_direct_ipw","fff8a0a8","float ??"
"ENGINE_fueling_direct_cylA_ipw","fff8a0ac","undefined4 ??"
"ENGINE_fueling_direct_cylB_ipw","fff8a0b0","undefined4 ??"
"ENGINE_fueling_direct_cylC_ipw","fff8a0b4","undefined4 ??"
"ENGINE_fueling_direct_cylD_ipw","fff8a0b8","undefined4 ??"
"ENGINE_fueling_direct_ipw_comp","fff8a0bc","float ??"
"ENGINE_fueling_port_ipw","fff8a0c8","float ??"
"ENGINE_load_multiplied","fff8a0d8","undefined4 ??"
"ENGINE_total_fueling_target_raw","fff8a0dc","undefined4 ??"
"CALC_fueling_cylA_a0e0","fff8a0e0","float[4] ??"
"CALC_fueling_per_cyl_a0e0","fff8a0e0","float[4] ??"
"CALC_fueling_cylB_a0e4","fff8a0e4","float ?? (float[4][1])"
"CALC_fueling_cylC_a0e8","fff8a0e8","float ?? (float[4][2])"
"CALC_fueling_cylD_a0ec","fff8a0ec","float ?? (float[4][3])"
"CALC_fueling_cylA_a100","fff8a100","float ??"
"CALC_fueling_cylB_a104","fff8a104","float ??"
"CALC_fueling_cylC_a108","fff8a108","float ??"
"CALC_fueling_cylD_a10c","fff8a10c","float ??"
