"Name","Location","Code Unit"
"Input_A_Rising_Load_Activation_ECT_Load_9","000dfb84","3dmtable "
"Input_A_Rising_Load_Activation_ECT_Load_10","000dfba0","3dmtable "
"Input_A_Rising_Load_Activation_ECT_Load_11","000dfbbc","3dmtable "
"Input_A_Rising_Load_Activation_ECT_Load_12","000dfbd8","3dmtable "
"Input_A_Rising_Load_Activation_ECT_Load_13","000dfbf4","3dmtable "
"Input_A_Rising_Load_Activation_ECT_Load_14","000dfc10","3dmtable "
"CL_Fueling_Target_Comp_A_ECT","000dfea8","3dmtable "
"CL_Fueling_Target_Comp_B_ECT","000dfec4","3dmtable "
"CL_Fueling_Target_Comp_A_Load","000dfee0","3dmtable "
"CL_Fueling_Target_Comp_B_Load","000dfefc","3dmtable "
"TPS_Related_Fuel_Adder_Activation_Min_Load","000e0148","3dmtable "
"Overrun_A_000e019c","000e019c","3dmtable "
"Overrun_B_000e01b8","000e01b8","3dmtable "
"Overrun_C_000e014","000e01d4","3dmtable "
"Overrun_D_000e01f0","000e01f0","3dmtable "
"Overrun_E_000e020c","000e020c","3dmtable "
"CL_Fueling_Target_Comp_C_Load","000e02ec","3dmtable "
"GDI_Flow_Rate","000e0308","3dtable "
"Ignition_Timing_Post_Start","000e036c","2dmtable "
"Minimum_Timing","000e0380","2dmtable "
"2dmtable_rpm_000e03bc_1","000e03bc","2dmtable "
"2dmtable_rpm_000e03d0_2","000e03d0","2dmtable "
"2dmtable_rpm_000e03e4_3","000e03e4","2dmtable "
"Ignition_Timing_Comp_MAP_Delta_Clutch","000e040c","2dmtable "
"Base_Timing_Idle_In-gear_Below","000e045c","2dmtable "
"Base_Timing_Idle_Neutral","000e0470","2dmtable "
"Base_Timing_Idle_Unknown_A","000e0484","2dmtable "
"Base_Timing_Idle_Unknown_B","000e0498","2dmtable "
"Timing_Unknown_E1","000e04fc","2dmtable "
"Timing_Unknown_G1","000e0510","2dmtable "
"Timing_Unknown_G2","000e0524","2dmtable "
"Timing_Unknown_E2","000e0538","2dmtable "
"Base_Timing_Unknown_C","000e0588","2dmtable "
"Timing_Compensation_A_ECT","000e05c4","2dmtable "
"Timing_Compensation_B_ECT","000e05d8","2dmtable "
"Timing_Compensation_IAT","000e0614","2dmtable "
"2dmtable_Gears_Unknown_1a","000e0790","2dmtable "
"2dmtable_Gears_Unknown_1","000e07a4","2dmtable "
"2dmtable_Gears_Unknown_2a","000e07b8","2dmtable "
"2dmtable_Gears_Unknown_2","000e07cc","2dmtable "
