"Name","Location","Code Unit"
"Fine_Correction_Range_RPM","00118b7c","float[4] "
"Fine_Correction_Range_Load","00118b8c","float[4] "
"CEL_array","0012104c","cel[200] "
"CEL_P0441","00121658","bool FALSE (cel.enabled)"
"Radiator_Fan_Modes_A","00121a14","float[4] "
"Radiator_Fan_Modes_B","00121a24","float[4] "
"Radiator_Fan_Modes_Veh_Speed","00121a34","float[6] "
"Manifold_Pressure_Sensor_CEL_Delays","00121a8f","undefined1 08h"
"Manifold_Pressure_Sensor_Limits_CEL_Max","00121b12","ushort F893h"
"Manifold_Pressure_Sensor_Limits_CEL_Min","00121b14","ushort 1D15h"
"MAF_Voltage_Max","00121b26","ushort FF70h"
"MAF_Voltage_Min","00121b28","ushort 681h"
"Manifold_Pressure_Sensor_Scaling_A","00121b4c","float 250.0"
"ECUID","00125921","db[8] "
"TODO_FLOAT_125ec8","00125ec8","float 27.535"
"ENGINE_ltft_array_A","fff80ea8","uint_float[10] ??"
"ENGINE_ltft_array_B","fff80efc","uint_float[4] ??"
"ENGINE_iam","fff80fe0","float ??"
"Knock_Array_FLKC","fff80ff4","knock_data[35] ??"
"Knock_Array_Short","fff8110c","short[35] ??"
"ENGINE_5V_sensor_1","fff843a0","ushort ??"
"ENGINE_maf_v","fff843ac","ushort ??"
"ENGINE_5V_sensor_7","fff843ac","ushort ??"
"ENGINE_map","fff87adc","float ??"
"ENGINE_iat","fff87ae0","float ??"
"ENGINE_ect","fff87ae4","float ??"
"ENGINE_battvolt","fff87ae8","undefined4 ??"
"ENGINE_oil_temp","fff87af0","float ??"
"ENGINE_gear_load_rpm_calc","fff88754","float ??"
"ENGINE_gear_speed_calc","fff887d8","undefined4 ??"
"ENGINE_gear_rpm_calc","fff887dc","undefined4 ??"
"CAN_0x3D1_fff8887c","fff8887c","undefined1 ??"
"ENGINE_throttle","fff88e6c","float ??"
"ENGINE_tipin","fff88e74","float ??"
"ENGINE_ect_array","fff88ee0","float[4] ??"
"Knock_IAT_fff88ef4","fff88ef4","float ??"
"ENGINE_maf","fff88f6c","float ??"
"ENGINE_load","fff88fa0","float ??"
"ENGINE_accel","fff89084","float ??"
"ENGINE_afr","fff89184","float ??"
"ENGINE_fuelpress","fff891b4","float ??"
"ENGINE_in_neutral","fff891e1","bool ??"
"ENGINE_speed","fff8921c","undefined4 ??"
"ENGINE_rpm","fff89244","float ??"
"ENGINE_dipi_fff89f54","fff89f54","float ??"
"ENGINE_dipi_ratio_result","fff89f58","float ??"
"ENGINE_dipi_ratio_fff89f5c","fff89f5c","float ??"
"ENGINE_dipi_total_injection_ratio_port_result","fff89f60","float ??"
"ENGINE_ect_unknown_result","fff89f66","bool ??"
"ENGINE_dipi_ratio_above","fff89f68","undefined1 ??"
"ENGINE_dipi_ratio_below","fff89f69","undefined1 ??"
"ENGINE_dipi_ect_cold","fff89f6a","bool ??"
"ENGINE_dipi_ect_warmed_up","fff89f6b","bool ??"
"ENGINE_dipi_ect_hot","fff89f6c","bool ??"
"ENGINE_dipi_fff89fb0","fff89fb0","float ??"
"ENGINE_pi_ratio_raw","fff8a064","undefined4 ??"
"ENGINE_dipi_ect_ratio","fff8a0dc","float ??"
"ENGINE_dipi_ect_ratio_b","fff8a0e0","float ??"
"ENGINE_dipi_ect_ratio_a","fff8a0e4","undefined4 ??"
"ENGINE_dipi_ratio_ect_fueling","fff8a584","undefined4 ??"
"ENGINE_ltft_a5ec","fff8a5ec","float ??"
"ENGINE_ltft_a5f0","fff8a5f0","float ??"
"ENGINE_ltft_a5f4","fff8a5f4","float ??"
"ENGINE_ltft_a5f8","fff8a5f8","float ??"
"ENGINE_ltft_a5fc","fff8a5fc","float ??"
"AF_learn_a604","fff8a604","float ??"
"AF_learn_a608","fff8a608","float ??"
"AF_learn_a60c","fff8a60c","float ??"
"AF_learn_a610","fff8a610","float ??"
"AF_learn_a614","fff8a614","db ??"
"ENGINE_AF_learn_index_a615","fff8a615","db ??"
"ENGINE_ltft_a690","fff8a690","float ??"
"ENGINE_af_corr_3","fff8a778","undefined4 ??"
"ENGINE_fueling_additive","fff8a7b8","float ??"
"ENGINE_ipw_A","fff8a9a4","float ??"
"ENGINE_ipw_B","fff8a9a8","float ??"
"ENGINE_ipw_C","fff8a9ac","float ??"
"ENGINE_ipw_D","fff8a9b0","float ??"
"ENGINE_ipw_E","fff8a9b4","float ??"
"ENGINE_ipw_F","fff8a9b8","float ??"
"ENGINE_ipw_G","fff8a9bc","float ??"
"ENGINE_ipw_H","fff8a9c0","float ??"
"ENGINE_Low_Pulse_Width_Fuel_Injector_Comp","fff8a9e0","undefined4 ??"
"ENGINE_tip_in_enrich","fff8aa4c","undefined4 ??"
"ENGINE_tip_in_enrich_ect","fff8aa50","undefined4 ??"
"ENGINE_tip_in_fff8aa6c","fff8aa6c","undefined1 ??"
"ENGINE_tip_in_result_fff8aa6d","fff8aa6d","db ??"
"ENGINE_tottiming","fff8ac5c","float ??"
"ENGINE_basetiming","fff8acd8","float ??"
"ENGINE_rpm_ish","fff8ad10","undefined4 ??"
"ENGINE_Base_Timing_ratio","fff8ad24","undefined4 ??"
"ENGINE_timing_compensation_iat_adjusted","fff8ad54","float ??"
"ENGINE_timing_compensation_iat_activation","fff8ad58","undefined4 ??"
"ENGINE_kca","fff8af18","float ??"
"ENGINE_fbkc","fff8af1c","float ??"
"ENGINE_kca_max","fff8af84","float ??"
"ENGINE_knock_threshold_lookup","fff8afac","float ??"
"ENGINE_flkc","fff8afb8","float ??"
"ENGINE_knock_threshold_index","fff8afc4","undefined1 ??"
"ENGINE_flkc_offset","fff8afd6","db ??"
"P1109_MAF_IAT_calc_FLOAT_fff8be88","fff8be88","float ??"
"P1109_BOOL_fff8be91","fff8be91","bool ??"
"ENGINE_cel","fff8d2d8","db ??"
"ENGINE_stft","fff8d6a8","float ??"
"ENGINE_ltft","fff8d6ac","float ??"
"ENGINE_ambpress","fff8d6e4","float ??"
"ENGINE_afr_command","fff8d704","float ??"
"ENGINE_cl_ol","fff8d744","db ??"
"ENGINE_spinlock","fff8ff78","sdb ??"
"REG_FDNRJ1","ffffffa5","?? ??"
